id,title,release_date,vote_average,vote_count,popularity,overview
12530,Avanti!,1972-12-17,6.9,262,1.0701,"A successful businessman travels to Italy to arrange for the return of his tycoon father's body, only to learn that dear old dad died with his longtime mistress."
9038,The Heartbreak Kid,2007-10-05,5.748,1734,4.0743,"Eddie, the 40-year-old confirmed bachelor finally says ""I do"" to the beautiful and sexy Lila. But during their honeymoon in Mexico, the woman of his dreams turns out to be a total nightmare, and the guy who could never pull the trigger realizes he’s jumped the gun."
9038,The Heartbreak Kid,2007-10-05,5.748,1734,4.0743,"Eddie, the 40-year-old confirmed bachelor finally says ""I do"" to the beautiful and sexy Lila. But during their honeymoon in Mexico, the woman of his dreams turns out to be a total nightmare, and the guy who could never pull the trigger realizes he’s jumped the gun."
107774,Pete 'n' Tillie,1972-12-17,5.8,21,0.6894,"A fun-loving bachelor woos and weds a secretary, but the bonds of this marriage aren't strong enough to stop his philandering from continuing."
5183,Travels with My Aunt,1972-12-17,5.9,40,1.0444,"At his mother's funeral, stuffy bank clerk Henry Pulling meets his Aunt Augusta, an elderly eccentric with more-than-shady dealings who pulls him along on a whirlwind adventure as she attempts to rescue an old lover."
187953,Daigoro vs. Goliath,1972-12-17,4.8,4,0.4686,"An inventor and his family try to raise funds to feed a giant monster named Daigoro so that he doesn't shrink. Meanwhile, a meteor lands into the sea bringing with it another giant monster named Goliath. Will Daigoro be able to stop Goliath?"
601730,Images,2016-08-15,0.0,0,0.1458,A high school senior girl finds that there's more value to her than meets the eye after being photographed by one of her classmates.
33638,The Life and Times of Judge Roy Bean,1972-12-01,6.454,173,0.9785,"Outlaw and self-appointed lawmaker Judge Roy Bean rules over an empty stretch of the West that gradually grows, under his iron fist, into a thriving town, while dispensing his his own quirky brand of frontier justice upon strangers passing by."
23847,Across 110th Street,1972-12-19,6.7,132,0.8281,"In a daring robbery, some $300,000 is taken from the Italian mob. Several mafiosi are killed, as are two policemen. Lt. Pope and Capt. Mattelli are two New York City cops trying to break the case. Three small-time criminals are on the run with the money. Will the mafia catch them first, or will the police?"
88875,The Effect of Gamma Rays on Man-in-the-Moon Marigolds,1972-12-20,7.3,62,0.7927,"Middle-aged widow Beatrice Hunsdorfer and her daughters Ruth and Matilda are struggling to survive in a society they barely understand. Beatrice dreams of opening an elegant tea room but does not have the wherewithal to achieve her lofty goal. Epileptic Ruth is a rebellious adolescent, while shy but highly intelligent and idealistic Matilda seeks solace in her pets and school projects, including one designed to show how small amounts of radium affect marigolds."
974635,Hit Man,2024-05-16,6.794,1593,6.6734,A mild-mannered professor moonlighting as a fake hit man in police stings ignites a chain reaction of trouble when he falls for a potential client.
11943,Jeremiah Johnson,1972-09-10,7.3,681,2.0891,A mountain man who wishes to live the life of a hermit becomes the unwilling object of a long vendetta by Indians when he proves to be the match of their warriors in one-on-one combat on the early frontier.
32140,Snowball Express,1972-12-22,6.7,45,0.7235,"When John Baxter inherits a ski resort in the Rocky Mountains, he quits his job in New York and moves the family west to run it. Only to find that the place is a wreck. But together they decide to try to fix it up and run it. But Martin Ridgeway, who wants the property, does everything he can to ensure it will fail."
9078,The Sword in the Stone,1963-12-25,7.22,4074,5.0007,"Wart is a young boy who aspires to be a knight's squire. On a hunting trip he falls in on Merlin, a powerful but amnesiac wizard who has plans for him beyond mere squiredom. He starts by trying to give him an education, believing that once one has an education, one can go anywhere. Needless to say, it doesn't quite work out that way."
9552,The Exorcist,1973-12-26,7.741,8559,11.2769,"When a mysterious entity possesses a young girl, her mother seeks the help of two Catholic priests to save her life."
9552,The Exorcist,1973-12-26,7.741,8559,11.2769,"When a mysterious entity possesses a young girl, her mother seeks the help of two Catholic priests to save her life."
1087388,Sting,2024-04-12,6.194,499,2.6455,"After raising an unnervingly talented spider in secret, 12-year-old Charlotte must face the truth about her pet and fight for her family's survival."
838,American Graffiti,1973-08-11,7.035,1563,3.094,A couple of high school graduates spend one final night cruising the strip with their buddies before they go off to college.
433498,Papillon,2017-09-07,7.317,2112,4.5973,"Henri “Papillon” Charrière, a safecracker from the Parisian underworld, is wrongfully convicted and sentenced to life imprisonment in the penal colony of French Guiana, where he forges a strong friendship with Louis Dega, a counterfeiter who needs his protection."
10236,The Way We Were,1973-10-17,7.0,507,2.3965,"Opposites attract when, during their college days, Katie Morosky, a politically active Jew, meets Hubbell Gardiner, a feckless WASP. Years later, in the wake of World War II, they meet once again and, despite their obvious differences, attempt to make their love for each other work."
10236,The Way We Were,1973-10-17,7.0,507,2.3965,"Opposites attract when, during their college days, Katie Morosky, a politically active Jew, meets Hubbell Gardiner, a feckless WASP. Years later, in the wake of World War II, they meet once again and, despite their obvious differences, attempt to make their love for each other work."
10648,Magnum Force,1973-12-13,7.1,1183,2.4619,"""Dirty"" Harry Callahan is a San Francisco Police Inspector on the trail of a group of rogue cops who have taken justice into their own hands. When shady characters are murdered one after another in grisly fashion, only Dirty Harry can stop them."
253,Live and Let Die,1973-06-27,6.504,2266,4.6651,James Bond must investigate a mysterious murder case of a British agent in New Orleans. Soon he finds himself up against a gangster boss named Mr. Big.
203121,Robin Hood,2013-08-20,7.0,3,0.5949,"In the near future: the EU has collapsed, stock market prices have collapsed, energy costs have exploded; many thousands lose the roof over their heads and literally end up on the street. Alexander Scholl and Sophie Kaiser act as police officers investigating DNB, which has contributed to the precarious situation in Germany. Their CEO Rainer van Kampen is able to avert charges despite the overwhelming burden of proof. There is only one way out for Alexander: he joins forces with a group of outlaws: they commit robberies, hack into accounts and publicly pillory financial fraudsters. They distribute their loot to people on the street. Alex"" is quickly celebrated by the people and the media as ""Robin Hood"". But for his former colleague Sophie, with whom Alex is secretly in love, Robin Hood is a nasty criminal. The situation escalates, as not only the police and Sophie are hot on Alexander's heels, but also those behind the DNB..."
11293,Paper Moon,1973-05-09,7.9,819,2.4198,"During the Great Depression, a con man finds himself saddled with a young girl who may or may not be his daughter, and the two forge an unlikely partnership."
9040,Serpico,1973-12-18,7.528,2162,4.4521,New York cop Frank Serpico blows the whistle on the rampant corruption in the force only to have his comrades turn against him.
32615,The Offence,1973-01-11,6.8,168,0.9961,A burned-out British police detective finally snaps while interrogating a suspected child molester.
28797,"Black Mama, White Mama",1973-01-19,5.367,98,0.652,"When two troublemaking female prisoners (one a revolutionary, the other a former harem-girl) can't seem to get along, they are chained together and extradited for safekeeping. The women, still chained together, stumble, stab, and cat-fight their way across the wilderness, igniting a bloody shootout between gangsters and a group of revolutionaries."
338653,The Love Ban,1973-01-01,2.8,6,0.4694,"In this 1970s comedy, a Catholic man contemplates going against his priest's guidance on contraceptives when his wife wants to stop having children."
20418,Adolf Hitler - My Part in His Downfall,1973-06-12,4.8,11,0.4742,"London, 1940. Aspiring jazz musician and future comedy legend Terence ""Spike"" Milligan reluctantly obeys his call-up and joins the Royal Artillery regiment at Bexhill, where he begins training to take part in the War. But along the way Spike and his friends get involved in many amusing - and some not-so amusing - scrapes. A film adaptation of the first volume of Spike Milligan's war diaries."
1643,Last Tango in Paris,1972-12-15,6.9,1331,3.3211,A recently widowed American begins an anonymous sexual relationship with a young Parisian woman.
4989,Shamus,1973-01-31,6.1,25,1.1096,"Millions in diamonds are stolen from a New York City safe, and later the burglar is killed. Shamus is paid $10,000 by the owner to find the diamonds or the killer."
74057,Steelyard Blues,1973-01-31,5.0,21,0.5505,A group of misfits who want to find a happier life somewhere out of society decide to leave town on a PBY flying boat. The problem is that their transport needs a lot of work before they can fly it.
33331,The World's Greatest Athlete,1973-02-14,5.4,33,0.7236,"Stuck with a feeble sports department, college coach Sam Archer (John Amos) faces the ax unless he can reverse the school's athletic fortunes. An African vacation with his assistant (Tim Conway) answers Archer's prayers when he spots the athletically gifted Nanu (Jan-Michael Vincent). Sam counts on Nanu's remarkable abilities to put the team back on the winning track. This upbeat farce boasts an impressive cast of comedians."
2261,Wattstax,1973-02-04,7.0,17,0.7942,A documentary film about the Afro-American Woodstock concert held in Los Angeles seven years after the Watts riots. Director Mel Stuart mixes footage from the concert with footage of the living conditions in the current-day Watts neighborhood.
22029,Black Caesar,1973-02-07,5.8,82,1.0348,"Raised in Harlem, Tommy Gibbs becomes a successful mob boss but he clashes with the rival Mafia and his old enemy, dirty cop McKinney."
40682,The Train Robbers,1973-02-01,6.322,149,0.9725,"A gunhand named Lane is hired by a widow, Mrs. Lowe, to find gold stolen by her deceased husband so that she may return it and clear the family name."
40682,The Train Robbers,1973-02-01,6.322,149,0.9725,"A gunhand named Lane is hired by a widow, Mrs. Lowe, to find gold stolen by her deceased husband so that she may return it and clear the family name."
7514,The Harder They Come,1972-08-01,6.5,123,0.7352,"Ivanhoe Martin arrives in Kingston, Jamaica, looking for work and, after some initial struggles, lands a recording contract as a reggae singer. He records his first song, ""The Harder They Come,"" but after a bitter dispute with a manipulative producer named Hilton, soon finds himself resorting to petty crime in order to pay the bills. He deals marijuana, kills some abusive cops and earns local folk hero status. Meanwhile, his record is topping the charts."
42469,The Creeping Flesh,1973-02-12,5.9,113,0.9501,"A Victorian scientist returns to London with his paleontological bag-of-bones discovery from Papua New Guinea. Unfortunately, when exposed to water, flesh returns to the bones, unleashing a malevolent entity on the scientist's family and friends."
215398,Jory,1973-02-02,7.4,11,0.6541,"Jory is a fifteen-year-old boy who joins a horse-drive after his father is killed by a drunkard. The drive's leader and a likable cowhand take the boy under their wing, and find that tragedy has taught him how to take care of himself better than anyone could expect."
38714,Save the Tiger,1973-02-14,6.6,90,1.0383,A businessman's professional struggles begin to conflict with his personal life over the course of two days.
80911,Payday,1973-09-22,5.9,18,0.5596,"Country singer Maury Dann lives life in the fast lane, counting on his rakish charm and raw talent to excuse his reckless behavior. Touring on the road in the rural south with his dedicated manager, his loyal driver and his long-suffering girlfriend, Maury seduces groupies, brawls and breaks the law, brashly relying on his team to cover for him. Heedlessly alienating all those who care for him, Maury blindly keeps the pedal to the metal."
21035,Turkish Delight,1973-02-22,6.845,210,1.1933,"Gifted but hot-headed sculptor Eric has a stormy, erotic, and star-crossed romance with a beautiful young woman named Olga."
11358,Walking Tall,2004-04-02,6.312,1637,4.4306,"A former U.S. soldier returns to his hometown to find it overrun by crime and corruption, which prompts him to clean house."
1284703,The Blood Brothers,2024-05-08,0.0,0,0.1952,"The movie tells of Philippine history before Islam came in and is being told in the perspective of two brothers and how the education of the other drove a wedge between them but served as a catalyst to their cultural differences. According to Montano, this project was borne out of his most meaningful visit to the municipality of Upi in Maguindanao where he met Adamat."
679287,Blood Dynasty,1988-12-31,5.0,3,0.3083,"A dying woman tells her son Luis about the time when his father had destroyed the vampire Dracul, but now she fears he will return and Luis must stop him."
9986,Charlotte's Web,2006-12-07,6.23,1446,2.6328,"Wilbur the pig is scared of the end of the season, because he knows that come that time, he will end up on the dinner table. He hatches a plan with Charlotte, a spider that lives in his pen, to ensure that this will never happen."
92299,The Thief Who Came to Dinner,1973-03-01,6.9,17,0.558,"A computer programmer decides to become a thief. And when he starts making waves, an insurance investigator hounds him. He also meets a woman who becomes his accomplice."
92299,The Thief Who Came to Dinner,1973-03-01,6.9,17,0.558,"A computer programmer decides to become a thief. And when he starts making waves, an insurance investigator hounds him. He also meets a woman who becomes his accomplice."
52794,Baxter,1989-01-18,6.333,87,0.7637,"A white Bull Terrier named Baxter is given to an elderly woman by her daughter. As time passes, the dog develops aggressive and murderous behavior in order to be adopted by another family."
9035,Slither,2006-03-31,6.5,1696,4.0536,"A small town is taken over by an alien plague, turning residents into zombies and all forms of mutant monsters."
1847,The Long Goodbye,1973-03-08,7.4,752,2.1949,"In 1970s Hollywood, Detective Philip Marlowe tries to help a friend who is accused of murdering his wife."
148822,The Long Farewell,1987-06-01,6.4,29,0.7515,"A single mother is confused by the changes in her teenage son, who has become distant since spending summer vacation with his father."
3478,Ludwig,1973-03-07,7.4,180,1.1076,"Historical evocation of Ludwig, king of Bavaria, from his crowning in 1864 until his death in 1886, as a romantic hero. Fan of Richard Wagner, betrayed by him, in love with his cousin Elisabeth of Austria, abandoned by her, tormented by his homosexuality, he will little by little slip towards madness."
54123,Schlock,1973-03-01,5.6,67,0.6812,"A quiet suburb in Southern California is terrorized by a mysterious murderous monster living in a cave. As the bodies pile up -- with incriminating banana peels always near by the crime scene -- a group of teens stumble on the guilty party: a 20-million-year-old Schlockthropus, an ape-like creature with a sense of the absurd."
53868,The Vault of Horror,1973-03-16,6.31,163,0.945,"The sequel to Tales from the Crypt.  Five strangers trapped in a basement vault converse about their recurring nightmares. Their stories include vampires, bodily dismemberment, east Indian mysticism, an insurance scam, and an artist who kills by painting his victims' deaths."
53868,The Vault of Horror,1973-03-16,6.31,163,1.0555,"The sequel to Tales from the Crypt.  Five strangers trapped in a basement vault converse about their recurring nightmares. Their stories include vampires, bodily dismemberment, east Indian mysticism, an insurance scam, and an artist who kills by painting his victims' deaths."
28156,The Baby,1973-03-01,5.9,89,1.8575,"A social worker who recently lost her husband investigates the strange Wadsworth family. The Wadsworths might not seem too unusual to hear about them at first - consisting of the mother, two grown daughters and the diaper-clad, bottle-sucking baby. The problem is, the baby is twenty-one years old."
33928,Baby,2003-08-08,10.0,1,0.46,"Sex, drugs and money are the cornerstones in the lives of these rootles young people living in a big city.  Leni and Nova are sisters and they both long to find and understand love. But it is not easy when you're impulsive and irrational and don't fit in to the established society. Nova is a bit more boundary pushing than her sister and one day she takes it a step too far."
42473,Tom Sawyer,1973-03-15,6.3,60,1.0485,"Tom Sawyer and his pal Huckleberry Finn have great adventures on the Mississippi River, pretending to be pirates, attending their own funeral, and witnessing a murder."
29427,The Crazies,2010-02-26,6.307,2247,3.3407,Four friends find themselves trapped in their small hometown after they discover their friends and neighbors going quickly and horrifically insane.
138223,Forced Entry,1975-10-10,4.2,21,0.5073,"A disturbed mechanic stalks, rapes, and murders young women as retaliation for the childhood abuse inflicted by his mother. He becomes infatuated with a beautiful housewife who he intends to make his next victim."
97519,Lost Horizon,1973-03-14,5.4,39,0.969,"While escaping war-torn China, a group of Europeans crash in the Himalayas, where they are rescued and taken to the mysterious Valley of the Blue Moon, Shangri-La."
255449,Two People,1973-03-18,3.8,6,0.4056,"Evan Bonner is a deserter from the Vietnam war; he is on his way back to America to give himself up when he meets Deirdre McCluskey, a beautiful if petulant model. The two make an unlikely couple, but once in France the magic of Paris works its charm and these two vulnerable people finally find each other."
43158,Godspell,1973-03-21,6.7,43,1.3131,"In modern-day New York City, John the Baptist calls out to a group of young men and women to learn from the teachings of Jesus. Through song and dance, they relive Christ's crucifixion."
103711,Charley and the Angel,1973-03-23,5.3,15,0.6086,"Charley is a workaholic family man that finds out from an angel that his ""number's up"" and he will be dying soon so he tries to change his ways and be a better husband and father with the time he has left."
266294,Sisters,2015-12-18,6.0,1454,3.1398,Two disconnected sisters are summoned to clean out their childhood bedrooms before their parents sell their family home.
280129,Ace Eli and Rodger of the Skies,1973-03-31,4.7,6,0.6139,"The story of Ace Eli Walford, a 1920s stunt flyer who barnstorms around the country, taking his eleven-year-old son Rodger with him as he goes from town to town.  The place is rural Kansas, and the time is midsummer in the early nineteen-twenties, not long after World War I.  Eli (Cliff Robertson), a barn storming pilot who has the emotional make-up of an 11-year-old, and Rodger (Eric Shea), his 11-year-old son who possesses the wisdom of the ancients, set off to see the world, which means flying all the way to San Willow. To Eli, San Willow seems to be as fabled as Xanadu and quite as remote.  In essence, ""Ace Eli and Rodger of the Skies"" is about the adventures of Rodger and Eli getting from nowhere to nowhere.  Eli, a killer with the ladies at first, always leaves them unsatisfied. He seems to have a sex problem.  Rodger spends a lot of his time getting his dad out of scrapes.  He also drinks, smokes and goes to sleep at night crying for his deceased mom."
29515,The Mack,1973-04-04,6.375,64,1.05,"A recently-released convict becomes the most powerful pimp in Oakland, but tragedy ensues when his activities draw the ire of two corrupt cops and the crime lord he once worked for."
29515,The Mack,1973-04-04,6.375,64,1.05,"A recently-released convict becomes the most powerful pimp in Oakland, but tragedy ensues when his activities draw the ire of two corrupt cops and the crime lord he once worked for."
1366394,Theater of Blood with Mark Nutter,2017-07-25,0.0,0,0.0243,Re-Animator: The Musical lyricist Mark Nutter discusses adapting the cult classic for musical theater.
44607,The Serpent,1973-04-07,6.1,47,0.9439,"Vlassov is a Soviet spy who defects in France. He is whisked to the U.S, where Allan Davies takes over the case. After polygraph tests and cross-examinations, Vlassov names several Western European agents who are also spying for the Soviets. Davies wants to take the listed agents into custody; meanwhile, those on the list start dying under mysterious circumstances."
89545,Class of '44,1973-04-10,5.9,5,0.5077,"During the last years of World War II, Hermie, Oscy, and Benjie are coming of age. They went their separate ways when they graduated from high school in 1944. Benjie joins the Marines as Hermie and Oscy enter college. There, Hermie falls head over heels for another freshman named Julie, and the two old friends deal with a troublesome fraternity president who is in charge of hazings."
90095,Book of Numbers,1973-04-10,6.0,1,0.3405,Two waiters in Depression-era Arkansas get involved in the numbers racket.
621333,Scarecrow,2019-08-22,4.9,20,0.737,"The story revolves around a grandfather who stole a rare masterpiece belonging to the late singer (Umm Kulthum) in his youth, but after years passes, he finds himself chased by those who want to have this piece, which makes him resort to the help of his only grandson."
84473,The Iron Rose,1973-04-12,6.269,78,0.3323,"A young couple out for a walk decide to take a stroll through a large cemetery. As darkness begins to fall they realize they can't find their way out, and soon their fears begin to overtake them."
84473,The Iron Rose,1973-04-12,6.269,78,0.3323,"A young couple out for a walk decide to take a stroll through a large cemetery. As darkness begins to fall they realize they can't find their way out, and soon their fears begin to overtake them."
163997,Tiffany Jones,1973-08-16,3.9,11,0.2209,"Light-hearted and occasionally unclothed adaptation of a British comic strip in the over-the-top, on-beyond-Bond spy fantasy vein. Based on the Daily Mail comic strip."
39889,The Candy Snatchers,1973-06-01,6.3,44,0.5015,"A nonverbal autistic boy stumbles upon a teenage heiress who has been kidnapped by a trio of young psychopaths, who are intent on extorting diamonds from her stepfather."
39889,The Candy Snatchers,1973-06-01,6.3,44,0.5015,"A nonverbal autistic boy stumbles upon a teenage heiress who has been kidnapped by a trio of young psychopaths, who are intent on extorting diamonds from her stepfather."
46941,Love and Pain and the Whole Damn Thing,1973-04-19,5.9,8,0.676,"While bicycling through the Spanish countryside, Walter, the aimless young son of a doctor, makes the acquaintance of proper, middle-aged, clumsy and secretive Lila. He falls in love with her, but she is resistant."
42738,Scorpio,1973-04-11,6.1,114,1.5238,"Cross is an old hand at the CIA who often teams up with Frenchman Jean “Scorpio” Laurier, a gifted freelance operative. After their last mission together, the CIA orders Scorpio to eliminate Cross, leaving him no choice but to obey."
12101,Soylent Green,1973-04-18,6.9,1398,2.9541,"In the year 2022, overcrowding, pollution,  and resource depletion have reduced society’s leaders to finding food for the teeming masses. The answer is Soylent Green."
83096,Ganja & Hess,1973-04-20,5.8,66,0.4225,"After being stabbed with an ancient, germ-infested knife, a doctor finds himself with an insatiable desire for blood."
24923,Messiah of Evil,1975-04-23,6.235,164,1.8656,"A young woman searching for her missing artist father finds herself in the strange seaside town of Point Dune, which seems to be under the influence of a mysterious undead cult."
42455,And Now the Screaming Starts!,1973-04-27,5.919,68,0.8793,"In the late 18th century, two newlyweds move into the stately mansion of the Fengriffen family. The young bride is victim of terrifying visions and apparitions, threatening her very sanity. A London psychiatrist comes to her help and uncovers the terrible secret that haunts the estate."
445063,Guns of a Stranger,1973-05-01,3.0,2,0.1989,"Forced to kill a young Abilene gunman in the line of duty, Sheriff Matthew Roberts, torn by anguish takes off his badge and leaves Kansas. Roberts becomes known as 'The Drifter', wandering restlessly through the west. In Arizona, he aids elderly rancher, Tom Duncan, Tom's granddaughter, Virginia and kid-brother Danny in their fight to save their small ranch from a crooked banker and his gang of outlaws."
21142,Billy Jack,1971-05-01,6.0,77,0.9895,"Ex-Green Beret hapkido expert saves wild horses from being slaughtered for dog food and helps protect a desert ""freedom school"" for runaways."
65480,Dear Father,1979-04-11,6.4,16,0.7615,"In Caro papá, Dino Risi is telling the story of the decadent lifestyle, and dysfunctional family, of a wealthy businessman (played to perfection by Risi's favorite leading man, Vittorio Gassman). Risi paints his portrait against a backdrop of an Italy where the new permissiveness has run rampant, traditional socio-cultural values have been usurped by consumerism, and the streets have become an open battleground for politically extremist groups (the '70s were dubbed ""The Years of Lead"" due to the great number of terrorist acts, and politically motivated assassinations)."
47536,Hitler: The Last Ten Days,1973-04-19,6.118,38,1.287,"Hitler: The Last Ten Days takes us into the depths of der Furher’s Berlin bunker during his final days. Based on the book by Gerhard Boldt, it provides a bleak look at the goings-on within, and without."
11293,Paper Moon,1973-05-09,7.9,819,2.4198,"During the Great Depression, a con man finds himself saddled with a young girl who may or may not be his daughter, and the two forge an unlikely partnership."
2988,The Harrad Experiment,1973-05-11,3.4,15,0.8347,"At fictional Harrad College students learn about sexuality and experiment with each other. Based on the 1966 book of the same name by Robert Rimmer, this movie deals with the concept of free love during the height of the sexual revolution which took place in the United States."
4903,Little Laura and Big John,1973-05-03,3.6,5,0.4583,"Based on a true story, this action-packed, hard-hitting depiction of the infamous Ashley gang - who terrorized the southeast in the 1920's - also illustrates a desperate love between two people destined for destruction."
61574,Jeremy,1973-08-01,7.0,26,0.5602,"Jeremy is learning cello at an arts school in New York. At school he spots Susan, who practices for a ballet audition, and he falls in love."
4909,The Day of the Jackal,1973-05-16,7.525,667,3.649,"An international assassin known as ‘The Jackal’ is employed by disgruntled French generals to kill President Charles de Gaulle, with a dedicated gendarme on the assassin’s trail."
80382,The Hireling,1973-06-10,5.8,24,0.4966,"Based on the novel by L. P. Hartley, The Hireling is a dissection of antiquated but hardly dormant British class distinctions as a lonely socialite and her chauffeur become more than friends."
11577,Pat Garrett & Billy the Kid,1973-05-23,7.193,456,1.902,Pat Garrett is hired as a lawman on behalf of a group of wealthy New Mexico cattle barons to bring down his old friend Billy the Kid.
185495,Terror in the Wax Museum,1973-05-02,5.1,24,0.7879,"Terrifying wax figures of renowned personalities, such as Attila the Hun and Jack the Ripper, surround the sale of a London museum."
1337388,A Doll's House,2019-09-06,0.0,0,0.4041,"Niru is a young Bengali woman married to an English colonial bureaucrat – Tom.  Tom loves Niru, exoticising her as a frivolous plaything to be admired and kept. But Niru has a long-kept secret. And just as she thinks she is almost free of it, it threatens to bring her life crashing down around her.  Tanika Gupta reimagines Ibsen’s classic play of gender politics through the lens of British colonialism, offering a bold, female perspective exploring themes of ownership and race."
663344,Day for Night,,0.0,0,0.1077,"A washed out screenwriter returns to his rural hometown and coerces his actress girlfriend to join a plan to steal an important object from the home of a wealthy friend, a violent chain of events ensues revealing a horrific deception."
71840,The Blockhouse,1973-01-01,6.0,14,0.5913,"A group of Slave workers, drafted by the Nazis to help construct their coastal defences in 1944, are trapped in an underground bunker when the Allies land at Normandy on D-Day. They find huge stores of food, but not enough candles. The slow dying of the light parallels their increasing boredom, illness, and jealousy during their entrapment. Based on the Novel 'Le Blockhaus' by Jean Paul Clebert"
59228,Little Cigars,1973-06-22,4.6,7,0.4424,"A gangster's former mistress hooks up with a troupe of circus midgets who, as a sideline, rob banks and casinos."
58411,Cannibal Girls,1973-04-01,4.4,40,0.7584,"A young couple spend the night in a restaurant, only to find out that it is haunted by three dead women who hunger for human flesh."
1654429,Crush The Wicked,2026-03-20,0.0,0,19.0486,A detective and a vengeful survivor hunt a fugitive serial killer who resurfaces to commit one last desperate crime.
26331,The Last of Sheila,1973-06-14,7.0,165,1.3881,"A year after Sheila is killed in a hit-and-run, her multimillionaire husband invites a group of friends to spend a week on his yacht playing a scavenger hunt-style mystery game—but the game turns out to be all too real and all too deadly."
26331,The Last of Sheila,1973-06-14,7.0,165,1.3881,"A year after Sheila is killed in a hit-and-run, her multimillionaire husband invites a group of friends to spend a week on his yacht playing a scavenger hunt-style mystery game—but the game turns out to be all too real and all too deadly."
1705,Battle for the Planet of the Apes,1973-06-15,5.684,1039,2.7076,"The fifth and final episode in the Planet of the Apes series. After the collapse of human civilization, a community of intelligent apes led by Caesar lives in harmony with a group of humans. Gorilla General Aldo tries to cause an ape civil war and a community of human mutants who live beneath a destroyed city try to conquer those whom they perceive as enemies. All leading to the finale."
74836,Idaho Transfer,1973-06-15,4.9,27,0.797,"During a time of waning global resources, a crew of young researchers travel into the future to escape an apocalypse before the shutdown of their time transfer project. They find that some type of disaster has de-populated the Idaho region and, by implication, the nation or perhaps the world."
215800,Interval,1973-06-15,5.0,4,0.2396,An emotionally fragile older woman embarks on an ill-fated love affair with a handsome young artist while traveling through Mexico's Yucatan peninsula...
16180,The Legend of Hell House,1973-06-15,6.6,273,0.9996,"A team consisting of a physicist, his wife, a young female psychic, and the only survivor of the previous visit are sent to the notorious Hell House to prove or disprove survival after death. Previous visitors have either been killed or gone mad, and it is up to the team to survive a full week in isolation, and solve the mystery of the Hell House."
22021,Coffy,1973-06-13,6.6,287,1.4238,"After her younger sister gets involved in drugs and is severely injured by contaminated heroin, a nurse sets out on a mission of vengeance and vigilante justice, killing drug dealers, pimps, and mobsters who cross her path."
109259,Blume in Love,1973-06-17,5.7,22,0.7938,"Lawyer Stephen Blume, who specializes in divorces, lives a paradoxical situation when, having his own marriage break up, is still in love with his ex-wife."
42464,O Lucky Man!,1973-03-25,6.8,111,1.3235,An ambitious coffee salesman has a series of improbable and ironic adventures seemingly designed to challenge his naive idealism.
45827,One Little Indian,1973-06-20,6.3,24,0.5123,An Army deserter flees by camel across the desert with a caucasian boy raised by Indians.
494,Shaft in Africa,1973-06-20,6.1,79,1.0472,"Detective John Shaft travels incognito to Ethiopia, then France, to bust a human trafficking ring."
1509997,The Showdown,,0.0,0,0.0389,A young man is confronted by a vicious supernatural entity whilst attempting to retrieve some belongings from his ex-boyfriend.
253,Live and Let Die,1973-06-27,6.504,2266,4.6651,James Bond must investigate a mysterious murder case of a British agent in New Orleans. Soon he finds himself up against a gangster boss named Mr. Big.
42472,The Man Who Loved Cat Dancing,1973-06-28,5.7,27,0.9843,"On the run from her violent husband, Catherine Crocker witnesses a train robbery and is taken prisoner by a frontier outlaw gang, led by a bandit who’s hiding a secret of his own."
42472,The Man Who Loved Cat Dancing,1973-06-28,5.7,27,0.9843,"On the run from her violent husband, Catherine Crocker witnesses a train robbery and is taken prisoner by a frontier outlaw gang, led by a bandit who’s hiding a secret of his own."
64847,Belladonna of Sadness,1973-06-30,7.363,357,2.5142,"An evil feudal lord rapes a village girl on her wedding night and proceeds to ruin her and her husband's lives. After she's eventually banished from her village, the girl makes a pact with the devil to gain magical ability and take revenge."
147106,Oklahoma Crude,1973-07-03,6.1,34,1.6226,"In 1913, in Oklahoma, oil derrick owner Lena Doyle, aided by her father and a hobo, is stubbornly drilling for oil despite the pressure from major oil companies to sell her land."
30708,Cahill: United States Marshal,1973-07-11,6.099,152,1.2493,"J.D. Cahill is the toughest U.S. Marshal they've got, just the sound of his name makes bad guys stop in their tracks, so when his two young boy's want to get his attention they decide to rob a bank. They end up getting more than they bargained for."
156094,Blue Blood,1974-11-01,4.083,12,0.5303,"A debauched young aristocrat entrusts the running of his country house to Tom, the butler, on whom he depends absolutely. Before long the servant begins to dominate his master, to the alarm of the newly hired German nanny who senses sinister, demonic intent in Tom's control of the house."
26196,Cleopatra Jones,1973-07-13,5.6,72,1.1507,"After federal agent Cleopatra Jones orders the burning of a Turkish poppy field, the notorious drug lord Mommy vows to destroy her."
304816,Lady Ice,1973-07-13,4.8,21,0.9424,An insurance investigator romances a wealthy young beauty when he suspects she may be involved in fencing stolen jewels.
70345,Sssssss,1973-07-06,5.1,109,9.7101,"David, a college student, is looking for a job. He is hired by Dr. Stoner as a lab assistant for his research and experiments on snakes. David also begins to fall for Stoner's young daughter, Kristina. However, the good doctor has secretly brewed up a serum that can transform any man into a King Cobra snake-and he plans to use it on David."
